code,nombre,marca,categoria,kcal_100g,proteinas_100g,grasas_100g,carbohidratos_100g,alergenos,popularidad
8480000824714,PULPO A LA GALLEGA,hacendado,pescado_marisco,101.0,11.0,3.3,6.9,,21900000003
236839950000100344002755,Pa de pessic iogurt,MERCADONA,snacks_dulces,394.0,6.3,19.0,49.0,en:eggs|en:gluten|en:milk,20950000028
8480000676467,Paella Caldo Carne a Leña,Hacendado,platos_preparados,14.0,0.7,1.3,1.0,,2
8480000336262,Paja,Hacendado,snacks_dulces,562.0,6.0,38.0,47.0,,1
8480000063052,Pajaritas con vegetales,Hacendado,pasta_arroz,347.0,13.0,1.5,68.0,en:gluten,24950000034
8480000180315,Pak 6 latas Atún claro en escabeche blanco,Hacendado,pescado_marisco,107.5,21.0,3.2,0.8,en:fish,24900000013
8437003894275,Paleta Curada,Paletas Marpa,carne,259.1,29.9,15.1,0.9,,23950000013
8480000582157,Paleta de cebo iberica,La Hacienda del Iberico,carne,277.0,32.3,16.0,1.0,,24900000008
2380823017323,Paletilla de cordero,Hacendado,carne,158.0,15.0,9.4,3.3,,2
8410063074900,Palitos Surimi 24 palitos en 6 bolsas,Pescanova,pescado_marisco,101.0,8.3,2.1,11.4,,2
11972422,Palitos con frutos secos,girl scouts,pan,500.0,11.0,22.2,57.1,en:gluten|en:peanuts|en:sesame-seeds,1
8170000825674,Palitos con frutos secos,Hacendado,pan,480.0,11.0,22.2,57.1,,0
8480000825674,Palitos con frutos secos horneados,Hacendado,pan,480.0,11.0,22.2,57.1,en:gluten,18950000001
13135724,Palitos de Surimi,Pescanova,pescado_marisco,101.1,8.3,2.1,11.4,,1
8410063081908,Palitos de Surimi,Pescanova,pescado_marisco,94.0,8.4,1.1,11.7,en:crustaceans|en:eggs|en:fish|en:gluten|en:molluscs|en:soybeans,21950000013
8480000631510,Palitos de merluza,Hacendado,pescado_marisco,193.0,6.8,4.4,31.5,en:crustaceans|en:fish|en:gluten|en:milk|en:molluscs|en:fish,24950000024
